Key,Total Errors Signal 1,Total Errors Signal 2,Total Instances Signal 1,Total Instances Signal 2,Error Rate Signal 1,Error Rate Signal 2,Percentage Fully Present Signal 1,Percentage Fully Present Signal 2,Decoding Success Rate Signal 1,Decoding Success Rate Signal 2,Average Decoding Quality Signal 1,Average Decoding Quality Signal 2,Combined Error Rate,Max Error Rate,Error Rate Difference (S2 - S1),Relative Error Rate Difference (%)
variant03__2025-03-05-20-27-22_tophat_params_10_4_50_5_k5_variant03_processed,14706,28830,48155,40986,0.30538884851002,0.703410920802225,29.6532431201613,17.8257758115933,69.461115148998,29.6589079197775,72.5370286036476,26.3613297768525,1.00879976931224,0.703410920802225,0.398022072292205,130.332876997356
variant03_2025-03-15-14-30-19_kl_tophat_params_10_4_50_5_k5_processed,7527,9183,12939,11389,0.581729654532808,0.806304328738256,4.19317524580683,5.92828224407172,41.8270345467192,19.3695671261744,52.1688837478311,21.2647002120686,1.38803398327106,0.806304328738256,0.224574674205448,38.6046460680789
