-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
-53,24,5,0.6
